title,vendor_code,price,description,characteristics,image_url,url
"Нож для газонокосилки 46 см ECO
                    (в блистере; для LG-533, LG-534, LG-633, LG-634)",LG-X2008,"37,13","Производитель: | ECO GROUP HONG KONG LIMITED, UNIT 617, 6/F, 131-132 CONNAUGHT ROAD WEST, SOLO WORKSHOPS, HONG KONG | | | Назначение: | Садово-парковое назначение | | | Страна изготовления: | Китай | | | Импортер/Продавец: | ООО ""ТД Комплект"", РБ, г.Минск, ул. Кнорина,д.50,к.302 А | | | Штрихкод: | | 8213112891745 | | | | | Габариты ДxШxВ, см: | 60 x 9.5 x 3 | | | Вес с упаковкой, кг: | 0.753 | | | | | | | | | | | | | | | | | | ECO | Садовая и силовая техника | | | | | | | | | Описание: | Сменный нож-лезвие для колесных газонокосилок ECO. | Упакован в блистер с подвесом. | Технические параметры: | Длина: 46 см;",,https://content.tools.by/images/products/cv-0185357390/ZP7/ZP7xcOGjAKoeCD6H87JMr2R3vbAanfjVViT2HgR1.jpg,https://tools.by/product/1562561
"Мотокоса ECO GTP-251 Power
                    (2.5 кВт, 3.4 л.с., 52.0 см3, лёгкий запуск, нож 3Т, ремень двухлямочный, вес 7.8 кг)",EC1514-2,"318,50","Преимущества: | | ■ Цельная штанга диаметр 26 мм | ■ Многофункциональная и эргономичная рукоятка велосипедного типа | ■ Эффективная антивибрационная система | ■ Использование улучшенного (усиленного) ручного стартера с системой лёгкий запуск | ■ Цельнометаллический приводной вал | ■ Редуктор повышенной прочности | ■ Топливный бак с полупрозрачными стенками | ■ Праймер (система лёгкого запуска) | ■ Ударопрочный корпус двигателя | ■ Комбинированный защитный кожух из прочного пластика | ■ Усиленная полуавтоматическая косильная катушка с леской | ■ Прочный трехлопастной нож | ■ Двухплечный ремень для большего комфорта при работе | ■ Два поршневых кольца для высокой компрессии. | | | | | | | | | | | Файлы | | | | | | | | | Производитель: | “SKIPFIRE LIMITED” Romanou, 2, TLAIS TOWER, 6th floor, flat/office 601, P.C.1070, Nicosia,Кипр | | | Назначение: | Садово-парковое назначение | | | Страна изготовления: | Китай | | | Импортер/Продавец: | ООО ""ТД Комплект"", РБ, г.Минск, ул. Кнорина,д.50,к.302 А | | | Штрихкод: | | 8210803862008 | | | | | Габариты ДxШxВ, см: | 90 x 30 x 25 | | | Вес с упаковкой, кг: | 8.59 | | | | | | | | | | | | | | | | | | ECO | Садовая и силовая техника | | | | | | | | | Описание: | Мощная модель для продвинутых пользователей, которые по достоинству оценят внушительный потенциал мотокосы. | Удобная и эргономичная рукоятка триммера изготовлена в виде велосипедного руля и может устанавливаться в различных положениях, это обеспечивает максимальную управляемость и уменьшает нагрузку на опорно-двигательный аппарат оператора. Блок управления находится на одной ручке, кнопки доступны и располагаются точно под пальцами оператора. | Цельная штанга изготовлена из легкого алюминия, что повышает прочность конструкции, снижая её вес. Штанга оснащена антивибрационными демпферами, поглощающими вибрацию и уменьшающими нагрузку на кисти и предплечья. | Жесткий приводной вал дает возможность использовать в работе нож или диск. | Конический редуктор имеет избыточный запас прочности и способен выдерживать большие нагрузки. При этом редуктор легко отсоединяется, что позволяет использовать двигатель мотокосы в качестве силового агрегата. | Топливный бак имеет полупрозрачные стенки для удобства контроля за уровнем топлива. | Мотокоса снабжена праймером для предварительной подкачки топлива, который облегчит запуск мотора. | Корпус двигателя выполнен из специального ударопрочного пластика и защищает от внешних механических воздействий. | Широкий защитный кожух защищает оператора от выброса травы, камней и других вылетающих из-под режущего инструмента предметов. | Надёжная полуавтоматическая катушка обеспечивает лёгкую подачу корда. | Прочный трёхлопасной нож с лёгкостью справится с дикорастущей травой и кустарником. | Два поршневых кольца создают стабильную компрессию, увеличивают срок службы цилиндро-поршневой группы. | | | | | Комплектация: | | + Двигатель двухтактный бензиновый - 1 шт; | + - Вал мотокосы с трубой - 1 шт; | + - Триммерная катушка - 1 шт; | + - Нож трёхлопастной - 1 шт; | + - Кожух защитный с винтами крепления - 1 шт; | + - Ремень плечевой - 1 шт. (двухплечный); | + - Комплект регулировочных инструментов и принадлежностей - 1 компл; | + - Дозатор топливной смеси - 1 шт; | + - Ручка левая - 1 шт; | + - Ручка правая - 1 шт; | + - Упаковка - 1 шт; | + - Руководство пользователя - 1 шт;",,https://content.tools.by/images/products/cd-0005061504/54w/54wE6ibd9O6Gw8w0QXxwBWnlsB2R95JHo1qzU7QS.jpg,https://tools.by/product/1633176
"Компрессорная голова ECO AEP-22-380
                    (380 л/мин; 2,2 кВт; 8 бар)",AEP-75-900,"918,00","Файлы | | | | | | | | | Производитель: | ECO GROUP HONG KONG LIMITED, UNIT 617, 6/F, 131-132 CONNAUGHT ROAD WEST, SOLO WORKSHOPS, HONG KONG | | | Назначение: | Запасные части | | | Страна изготовления: | Китай | | | Импортер/Продавец: | ООО ""ТД Комплект"", РБ, г.Минск, ул. Кнорина,д.50,к.302 А | | | Штрихкод: | | 8212107214491 | | | | | Габариты ДxШxВ, см: | 46 x 28 x 38 | | | Вес с упаковкой, кг: | 18 | | | | | | | | | | | | | | | | | | ECO | Садовая и силовая техника | | | | | | | | | Описание: | Компрессорная голова с ременным приводом и шкивом под 1 ремень с профилем A. | Для работы необходим двигатель с мощностью - 2,2 кВт. | | Внимание! В картере могут находиться остатки масла. Это связано с тем, что 100% устройств запускается на производстве после сборки для проверки на работоспособность. | | | | | Комплектация: | | + В комплекте идут два воздушных фильтра.",,https://content.tools.by/images/products/cb-3555404704/m58/m58BdNpToNG9BA0QPcYQ7MGUFgzIjRxV8K0cDPEL.jpg,https://tools.by/product/991162
"Компрессор ECO AE-100-OF1 безмасляный
                    (420 л/мин, 8 атм, коаксиальный, безмасляный, ресив. 100 л, 230 В, 2,4 кВт)",DG2720-3,"1 694,11","Преимущества: | | ■ Для использования не требуется заливка масла | ■ 3 высокопроизводительных и тихих бесщеточных электродвигателя с защитой от перегрузки | ■ 6-цилиндровый (3 компрессорные группы с 6 цилиндрами) | ■ Манометр давления в ресивере | ■ Манометр давления на выходе | ■ 2 выхода (быстросъемное соединение тип ""МАМА"" и штуцер ""елочка"") | ■ Регулятор давления | ■ Воздушные фильтры с бумажными фильтроэлементами | ■ 4 прорезиненных колеса и ручки на ресивере для удобства транспортировки | | | | | | | | | | | Файлы | | | | | | | | | Производитель: | ECO GROUP HONG KONG LIMITED, UNIT 617, 6/F, 131-132 CONNAUGHT ROAD WEST, SOLO WORKSHOPS, HONG KONG | | | Назначение: | | | | Страна изготовления: | Китай | | | Импортер/Продавец: | ООО ""ТД Комплект"", РБ, г.Минск, ул. Кнорина,д.50,к.302 А | | | Штрихкод: | | 6976215888815 | | | | | Габариты ДxШxВ, см: | 108 x 36.5 x 62 | | | Вес с упаковкой, кг: | 74.7 | | | | | | | | | | | | | | | | | | ECO | Садовая и силовая техника | | | | | | | | | Комплектация: | | + Компрессор; | + Фильтр воздушный (3 шт); | + Воздушная трубка (3 шт); | + Колесо транспортировочное (4 шт); | + Комплект крепежа; | + Руководство по эксплуатации; | + Коробка;",,https://content.tools.by/images/products/cz-0070602000/unG/unG9JxNScpSCAXd2Ii0jPQaHyzUerhqBx66mCXFe.jpg,https://tools.by/product/1672554?slide=2
"Пневмошлифмашина эксцентриковая ECO ASP11-150
                    (150 мм / 6""; Эксцентр.: 5 мм; 10 000 об/мин; 180 л/мин)",DG4010-1,"145,00","Преимущества: | | ■ Эргономичный дизайн | ■ Регулировка скорости | | | | | | | | | | | Файлы | | | | | | | | | Производитель: | ECO GROUP HONG KONG LIMITED, UNIT 617, 6/F, 131-132 CONNAUGHT ROAD WEST, SOLO WORKSHOPS, HONG KONG | | | Назначение: | | | | Страна изготовления: | Китай | | | Импортер/Продавец: | ООО ""ТД Комплект"", РБ, г.Минск, ул. Кнорина,д.50,к.302 А | | | Штрихкод: | | 8213112891943 | | | | | Габариты ДxШxВ, см: | 24.5 x 15.5 x 13 | | | Вес с упаковкой, кг: | 1.288 | | | | | | | | | | | | | | | | | | ECO | Садовая и силовая техника | | | | | | | | | Описание: | Комплект поставки: | Пневмошлифмашина; | Ключ; | Инструкция;",,https://content.tools.by/images/products/cg-2279118550/yOX/yOX9gSZKIYpaHVclt3sNOfTBwAnIAHyYh0jCM8MD.jpg,https://tools.by/product/1583251?slide=2
"Очиститель высокого давления ECO HPW-1521S
                    (2.10 кВт, 150 бар, 450 л/ч, самовсасывание)",HPW1860RSD01,"885,40","Преимущества: | | ■ Алюминиевый корпус насоса с аксиальнопоршневым механизмом; | ■ Функция самовсасывания позволяет использовать очиститель без подключения к водопроводу; | ■ Веерная и грязевая форсунки в комплекте; | ■ Пеногенератор для распыления моющей пены; | ■ Вращающаяся щетка для механической очистки колесных дисков; | ■ Фильтр тонкой очистки в комплекте; | | | | | | | | | | | Файлы | | | | | | | | | Производитель: | ECO GROUP HONG KONG LIMITED, UNIT 617, 6/F, 131-132 CONNAUGHT ROAD WEST, SOLO WORKSHOPS, HONG KONG | | | Назначение: | Для удаления загрязнений | | | Страна изготовления: | Китай | | | Импортер/Продавец: | ООО ""ТД Комплект"", РБ, г.Минск, ул. Кнорина,д.50,к.302 А | | | Штрихкод: | | 8212107216044 | | | | | Габариты ДxШxВ, см: | 29.5 x 39.5 x 58 | | | Вес с упаковкой, кг: | 9.02 | | | | | | | | | | | | | | | | | | ECO | Садовая и силовая техника | | | | | | | | | Описание: | Очиститель высокого давления предназначен для очистки поверхностей водой под давлением при помощи различных насадок | | | | | Комплектация: | | + Очиститель высокого давления; | + Шланг высоконапорный - 6 м; | + Пистолет; | + Удлинительная насадка; | + Грязевая фреза; | + Плоская фреза; | + Пеногенератор; | + Щетка вращающаяся; | + Фильтр тонкой очистки;",,https://content.tools.by/images/products/cb-0006433893/RAf/RAf3apB0TrNbH1Yz0NmzhSwvnC8vbVF6HizQVUfp.jpg,https://tools.by/product/998776
"Насос вибрационный ECO CPV-330 (10м, верхний забор)
                    (330Вт, 1300 л/ч, пров. 10м 3х0,75 мм2, аналог насоса Ручеек)",EC4218-1,"302,00","Преимущества: | | ■ Защита от захвата грязи со дна резервуара или колодца благодаря верхнему забору воды | ■ Термозащита электропривода | ■ Прочный и эластичный электрический кабель сечением 0,75 мм2 | ■ Алюминиевый корпус не подвержен коррозии | ■ Капроновый шнур в комплекте для подвеса насоса | ■ Выходной штуцер елочка диаметром 3/4"" | | | | | | | | | | | Файлы | | | | | | | | | Производитель: | ECO GROUP HONG KONG LIMITED, UNIT 617, 6/F, 131-132 CONNAUGHT ROAD WEST, SOLO WORKSHOPS, HONG KONG | | | Назначение: | Для хозяйственных нужд | | | Страна изготовления: | Китай | | | Импортер/Продавец: | ООО ""ТД Комплект"", РБ, г.Минск, ул. Кнорина,д.50,к.302 А | | | Штрихкод: | | 6976215886361 | | | | | Габариты ДxШxВ, см: | 16.2 x 12.2 x 30 | | | Вес с упаковкой, кг: | 3.65 | | | | | | | | | | | | | | | | | | ECO | Садовая и силовая техника | | | | | | | | | Комплектация: | | + Насос; | + Капроновый шнур; | + Хомут червячный; | + Инструкция по эксплуатации; | + Коробка",,https://content.tools.by/images/products/cz-2541952133/S0c/S0cHfk9Fd61mMTcvzbJsu5OcVjiri7VRNNUIgx5y.jpg,https://tools.by/product/1665253?slide=2
"Компрессор ECO AE-501-4 коаксиальный
                    (260 л/мин, 8 атм, коаксиальный, масляный, ресив. 50 л, 220 В, 1.80 кВт)",SG1510,"378,00","Преимущества: | | ■ Регулятор давления | ■ 2 выхода ( быстросъем и кран с переходником ) - | ■ Воздушный фильтр с поролоновым фильтроэлементом | ■ Манометры с пластиковым корпусом | ■ Колеса с резиновыми накладками | | | | | | | | | | | Файлы | | | | | | | | | Производитель: | ECO GROUP HONG KONG LIMITED, UNIT 617, 6/F, 131-132 CONNAUGHT ROAD WEST, SOLO WORKSHOPS, HONG KONG | | | Назначение: | Для компрессии воздуха | | | Страна изготовления: | Китай | | | Импортер/Продавец: | ООО ""ТД Комплект"", РБ, г.Минск, ул. Кнорина,д.50,к.302 А | | | Штрихкод: | | 8212107216266 | | | | | Габариты ДxШxВ, см: | 75.5 x 32 x 63 | | | Вес с упаковкой, кг: | 28.6 | | | | | | | | | | | | | | | | | | ECO | Садовая и силовая техника | | | | | | | | | Описание: | ВНИМАНИЕ!!! | Уровень масла должен быть немного выше верхней границы красной точки на глазке! | Компрессор поставляется с компрессорным маслом необходимого объема для стартового запуска компрессора. Масло может быть заправлено в картер компрессорной головы компрессора, либо перелито в отдельную | герметичную емкость для целей транспортировки во избежание утечки из | картера в зависимости от условий транспортировки изделия. | | Внимание! В картере могут находиться остатки масла. Это связано с тем, что 100% устройств запускается на производстве после сборки для проверки на работоспособность. | | | | | Комплектация: | | + Компрессор; | + Фильтр воздушный; | + Колесо транспортировочное (2 шт); | + Опорная ножка (2 шт); | + Комплект крепежа; | + Сапун.",,https://content.tools.by/images/products/cb-0822614500/g1u/g1uzWcEkkbI25lRl85KgK3Q5qnxXalBBnbBCeJgz.jpg,https://tools.by/product/1009820
"Бетоносмеситель ECO CM-140
                    (объём 140/92 л, 700 Вт, 230 В, вес 43 кг)",CM-71,"696,40","Преимущества: | | ■ Долговечный чугунный зубчатый венец и чугунная ведущая шестерня | ■ Защитный кожух на ведущей шестерне | ■ Надёжный асинхронный двигатель с защитой от перегрева | ■ Эффективное воздушное охлаждение двигателя | ■ Высокопрочный приводной ремень ручейкового типа, усиленный синтетическим армирующим кордом | ■ Электромагнитный выключатель с системой защиты от случайного включения | ■ Прочная опорная рама | ■ Удобное опрокидывание путем отклонения рулевого колеса | ■ Барабан крепится к подшипнику с помощью болтового соединения | ■ Ручка для удобства перемещения устройства по строительному участку | | | | | | | | | | | Файлы | | | | | | | | | Производитель: | ECO GROUP HONG KONG LIMITED, UNIT 617, 6/F, 131-132 CONNAUGHT ROAD WEST, SOLO WORKSHOPS, HONG KONG | | | Назначение: | Для общестроительных работ | | | Страна изготовления: | Китай | | | Импортер/Продавец: | ООО ""ТД Комплект"", РБ, г.Минск, ул. Кнорина,д.50,к.302 А | | | Штрихкод: | | 6976215883551 | | | | | Габариты ДxШxВ, см: | 73 x 58 x 42.5 | | | Вес с упаковкой, кг: | 48.984 | | | | | | | | | | | | | | | | | | ECO | Садовая и силовая техника | | | | | | | | | Комплектация: | | + Бетоносмеситель | + Комплект крепежа | + Инструкция по эксплуатации | + Коробка",,https://content.tools.by/images/products/ce-3019999788/QIK/QIKWHGn2ERQebjlTNelGPvLjEHl4Fx30GSvCoBUs.jpg,https://tools.by/product/1661996
"Соединение быстросъем. МАМА х внутр. резьба 1/2"" (латунь) ECO",AS-MT38/FT14,"4,61","Производитель: | ECO GROUP HONG KONG LIMITED, UNIT 617, 6/F, 131-132 CONNAUGHT ROAD WEST, SOLO WORKSHOPS, HONG KONG | | | Назначение: | Для обеспечения шланговых соединений | | | Страна изготовления: | Китай | | | Импортер/Продавец: | ООО ""ТД Комплект"", РБ, г.Минск, ул. Кнорина,д.50,к.302 А | | | Штрихкод: | | 5291501778214 | | | | | Габариты ДxШxВ, см: | 9.9 x 7.1 x 2.8 | | | Вес с упаковкой, кг: | 0.011 | | | | | | | | | | | | | | | | | | ECO | Садовая и силовая техника | | | | | | | | | Описание: | Соединение МАМА Европейского универсального типа (Euro universal type), подходит для быстросъемных соединений ПАПА следующих типов: США тип (USA type), Немецкий тип (Germany type), Орион тип (Orion type), Итальянский тип (Italian type). | Механизм замка - 6-ти шариковый | Латунный корпус исключает возможность появления коррозии.",,https://content.tools.by/images/products/cb-2017888785/dYq/dYqzNcosYqDur3X7xjDhnR1jzSfimvPAboXt8i4P.jpg,https://tools.by/product/911447
"Бур почвенный ф200х800x20мм ECO ED-202
                    (Двухзаходный)",ED-102,"79,00","Производитель: | ECO GROUP HONG KONG LIMITED, UNIT 617, 6/F, 131-132 CONNAUGHT ROAD WEST, SOLO WORKSHOPS, HONG KONG | | | Назначение: | | | | Страна изготовления: | Китай | | | Импортер/Продавец: | ООО ""ТД Комплект"", РБ, г.Минск, ул. Кнорина,д.50,к.302 А | | | Штрихкод: | | 6977125192672 | | | | | Габариты ДxШxВ, см: | 81 x 21 x 21 | | | Вес с упаковкой, кг: | 5.13 | | | | | | | | | | | | | | | | | | ECO | Садовая и силовая техника",,https://content.tools.by/images/products/cz-0000001053/Fbf/FbfzXHDCCwJPois8LU6EbL1UOYJM0zK8kCweYota.jpg,https://tools.by/product/1681367
"Газонокосилка бензиновая ECO LG-645 E самоходная
                    (4 л.с., шир. 46 см, самоходная, электростарт, мульчир., стальн. корпус, травосборник 60 л)",LG-434,"810,00","Преимущества: | | ■ Мощный бензиновый двигатель; | ■ Электростартер, работающий от Li-ion аккумулятора; | ■ Аккумулятор и зарядное устройство в комплекте; | ■ Функция самоходного движения; | ■ 4 режима работы: сбор в травосборник, боковой и задний выброс, мульчирование; | ■ Центральная регулировка высоты скашивания в диапазоне 25-75 мм; | ■ Штуцер подключения шланга для легкой очистки деки после работы; | ■ Складная рукоятка - для удобства хранения и транспортировки; | | | | | | | | | | | Файлы | | | | | | | | | Производитель: | ECO GROUP HONG KONG LIMITED, UNIT 617, 6/F, 131-132 CONNAUGHT ROAD WEST, SOLO WORKSHOPS, HONG KONG | | | Назначение: | | | | Страна изготовления: | Китай | | | Импортер/Продавец: | ООО ""ТД Комплект"", РБ, г.Минск, ул. Кнорина,д.50,к.302 А | | | Штрихкод: | | 6978018610754 | | | | | Габариты ДxШxВ, см: | 81.5 x 57 x 49.5 | | | Вес с упаковкой, кг: | 35.6 | | | | | | | | | | | | | | | | | | ECO | Садовая и силовая техника | | | | | | | | | Комплектация: | | + Бензиновая газонокосилка | + Аккумулятор - 1 шт. | + Зарядное устройство | + Нож - 1 шт. (установлен на газонокосилку) | + Травосборник | + Свечной ключ | + Рукоятка | + Комплект быстрозажимных фиксаторов | + Кожух для бокового выброса | + Заглушка для мульчирования | + Инструкция по эксплуатации",,https://content.tools.by/images/products/cz-0605364059/vCR/vCRXHQe5dMTpfKga7oSvcPWOoj7OgUuGDSAKtlf3.jpg,https://tools.by/product/1703275?slide=2
Кольца поршневые CSP-012 ECO (2 шт в уп.),CSP-ST360-013,"23,63","Производитель: | ECO GROUP HONG KONG LIMITED. UNIT 617, 6/F, 131-132 CONNAUGHT ROAD WEST, SOLO WORKSHOPS, HONG KONG | | | Назначение: | Запасные части | | | Страна изготовления: | Китай | | | Импортер/Продавец: | ООО ""ТД Комплект"", РБ, г.Минск, ул. Кнорина,д.50,к.302 А | | | Штрихкод: | | 6920904821416 | | | | | Вес с упаковкой, кг: | 0.009 | | | | | | | | | | | | | | | | | | ECO | Садовая и силовая техника | | | | | | | | | Описание: | | Совместимость: | | ECO: CSP-150, CSP-151 | Stihl: 018; MS 180; MS-180C; MS181, MS181C | | | | | Комплектация: | | + Кольцо поршневое 2шт;",,https://content.tools.by/images/products/cb-2245903588/DV3/DV3gQZ4f7JY3Txs8WRtx86QZu0JHVKvve8VMFoE3.jpg,https://tools.by/product/929532
"Электростанция (генератор инверторный бензиновый) ECO PE-7000ESI
                    (инверторный, электростарт, 5.5 кВт, 230 В, автозапуск*, бак 15.0 л, вес 38 кг)",PE-4001RS,"684,00","Преимущества: | | ■ Чистое синусоидальное напряжение на выходе | ■ Разъём для подключения блока автоматики (автозапуск АВР)* | ■ Электрозапуск и АКБ в комплекте | ■ Медная обмотка альтернатора | ■ ECO режим для экономии толива | ■ Низкий уровень шума | ■ Цифровой вольтметр (напряжение, частота тока, счётчик мото-часов) | ■ Защита от низкого уровня масла | ■ Защита от перегрузки | ■ Чугунная гильза, увеличивающая моторесурс двигателя | ■ Компактность и удобство транспортировки | | | | | | | | | | | Файлы | | | | | | | | | Производитель: | ECO GROUP HONG KONG LIMITED, UNIT 617, 6/F, 131-132 CONNAUGHT ROAD WEST, SOLO WORKSHOPS, HONG KONG | | | Назначение: | | | | Страна изготовления: | Китай | | | Импортер/Продавец: | ООО ""ТД Комплект"", РБ, г.Минск, ул. Кнорина,д.50,к.302 А | | | Штрихкод: | | 6977125197400 | | | | | Габариты ДxШxВ, см: | 55 x 44.5 x 51.5 | | | Вес с упаковкой, кг: | 41.05 | | | | | | | | | | | | | | | | | | ECO | Садовая и силовая техника | | | | | | | | | Описание: | Инверторный генератор ECO PE-7000ESI с электростартером и автоматическим запуском* предназначен для автономного электроснабжения устройств с высокими требованиями к качеству электрической энергии в условиях отсутствия бытовой электросети. | | Внимание! При подборе электростанции необходимо учитывать пусковые токи устройства-потребителя электроэнергии. Внимание! Двигатель поставляется без масла! Рекомендуемое моторное масло - 10W-40. *для работы автоматического запуска требуется дополнительно приобрести блок автоматики ECO PE-ATS (арт. EC1712-6) | | | | | Комплектация: | | + Электростанция; | + Аккумуляторная батарея; | + Вилка 16 А, 220 В - 1 шт.; | + Вилка 32 А, 220 В - 1 шт.; | + Комплект проводов с зажимами для АКБ; | + Свечной ключ; | + Руководство по эксплуатации;",,https://content.tools.by/images/products/cz-0677431958/rzW/rzW7P5eYzVflw6EHf2XeIRgVXnWlnEzsNsPFfRpr.jpg,https://tools.by/product/1690131
"Фильтр воздушный для компрессора ECO
                    (1/2"", бумажн. фильтроэлемент, металл. корпус)",AEF-12PC,"6,50","Производитель: | ECO GROUP HONG KONG LIMITED, UNIT 617, 6/F, 131-132 CONNAUGHT ROAD WEST, SOLO WORKSHOPS, HONG KONG | | | Назначение: | Запасные части | | | Страна изготовления: | Китай | | | Импортер/Продавец: | ООО ""ТД Комплект"", РБ, г.Минск, ул. Кнорина,д.50,к.302 А | | | Штрихкод: | | 8212107214545 | | | | | Габариты ДxШxВ, см: | 7 x 7 x 8.3 | | | Вес с упаковкой, кг: | 0.132 | | | | | | | | | | | | | | | | | | ECO | Садовая и силовая техника | | | | | | | | | Описание: | Фильтр воздушный с металлическим корпусом фильтра и бумажным фильтроэлементом. Присоединительная резьба - 1/2"". | | Аналог фильтра AEF-121M. | | Подходит к компрессорам с прямым приводом: | ECO AE 251; | ECO AE-251-12; | ECO AE-251-15; | ECO AE-251-18; | ECO AE-251-4; | ECO AE 401; | ECO AE 501; | ECO AE-501-15; | ECO AE-501-3; | ECO AE 502; | ECO AE-502-22; | ECO AE-502-22.1; | ECO AE-502-3; | ECO AE-702-22; | ECO AE-705-3; | DGM AC-126; | DGM AC-152; | DGM AC-253; | | Подходит к компрессорам с ременным приводом: | ECO AE 702; | ECO AE-704-22; | ECO AE-705-B1; | ECO AE-1004-22; | ECO AE-1004V-22; | ECO AE-1005-B1; | ECO AE-1005-B2; | ECO AE-1500-30HD; | DGM AC-2100;",,https://content.tools.by/images/products/cb-1244588436/Rjq/RjqzCLYkXC1vFNDZmyFMf3GTmLbKBji6i91Rw3kq.jpg,https://tools.by/product/991159
"Пневмомолоток ECO AHM10-01
                    (4500 уд/мин; 1.12 Дж; 120л/мин; Хвостовик:10 мм; Долото - 4 шт.)",KAJA18B1,"20,78","Преимущества: | | ■ Для зубил с круглым и шестигранным хвостовиком | ■ Присутствует регулировка усилия удара (мощности). | ■ Алюминиевый корпус | ■ 4 зубила различной формы в комплекте | ■ Подходит для работы с кирпичной и каменной кладкой, газобетоном, для отбивания штукатурки и кафеля и других легких долбежных работ. Также используется при зачистке металлических и пластиковых поверхностей | | | | | | | | | | | Файлы | | | | | | | | | Производитель: | ECO GROUP HONG KONG LIMITED, UNIT 617, 6/F, 131-132 CONNAUGHT ROAD WEST, SOLO WORKSHOPS, HONG KONG | | | Назначение: | | | | Страна изготовления: | Китай | | | Импортер/Продавец: | ООО ""ТД Комплект"", РБ, г.Минск, ул. Кнорина,д.50,к.302 А | | | Штрихкод: | | 8213112891967 | | | | | Габариты ДxШxВ, см: | 15.2 x 16.2 x 5.8 | | | Вес с упаковкой, кг: | 1.606 | | | | | | | | | | | | | | | | | | ECO | Садовая и силовая техника | | | | | | | | | Комплектация: | | + Пневмомолоток; | + Зубило - 4 шт; | + Инструкция;",,https://content.tools.by/images/products/cg-0842092431/8Fv/8FvwBodeinY6zIk4qGszYsRmz1OpAkfG7qEIi2Gp.jpg,https://tools.by/product/1583255?slide=2
"Камера для колеса тачки 3.25-8""",WB-P126,"6,50","Производитель: | ECO GROUP HONG KONG LIMITED, UNIT 617, 6/F, 131-132 CONNAUGHT ROAD WEST, SOLO WORKSHOPS, HONG KONG | | | Назначение: | Садово-парковое назначение | | | Страна изготовления: | Китай | | | Импортер/Продавец: | ООО ""ТД Комплект"", РБ, г.Минск, ул. Кнорина,д.50,к.302 А | | | Штрихкод: | | 6920904821287 | | | | | Габариты ДxШxВ, см: | 15 x 6 x 2 | | | Вес с упаковкой, кг: | 0.24 | | | | | | | | | | | | | | | | | | ECO | Садовая и силовая техника | | | | | | | | | Описание: | Подходит к тачкам: | WB6203-1; WB6204; WB6418S; WB150-1; WB152-2; WB153-2; WB201-2",,https://content.tools.by/images/products/cb-0006215954/4su/4suyr0WPUUwyyvx678dWMFP59DVAM2ZfmJPipDpF.jpg,https://tools.by/product/914279
"Головка триммерная ECO GTP-TC45 полуавт., блистер
                    (ф130 мм, лев. резьба М10х1.25 ""мама"", заправка лески без разбора)",TH229000021P,"10,99","Преимущества: | | ■ Полуавтоматический выпуск лески (при ударе о землю в процессе работы) | ■ Легкая заправка лески (без разборки корпуса катушки) | ■ Высокопрочный пластиковый корпус | ■ Левая резьба 10*1,25 ""мама"" | ■ Триммерная леска 1,6-3,0 мм | | | | | | | | | | | | | Производитель: | ECO GROUP HONG KONG LIMITED. UNIT 617, 6/F, 131-132 CONNAUGHT ROAD WEST, SOLO WORKSHOPS, HONG KONG, CHINA | | | Назначение: | | | | Страна изготовления: | Китай | | | Импортер/Продавец: | ООО ""ТД Комплект"", РБ, г.Минск, ул. Кнорина,д.50,к.302 А | | | Штрихкод: | | 8210803861896 | | | | | Габариты ДxШxВ, см: | 13 x 13 x 6 | | | Вес с упаковкой, кг: | 0.571 | | | | | | | | | | | | | | | | | | ECO | Садовая и силовая техника | | | | | | | | | Описание: | Поставляется в блистерной упаковке | | Подходит для мотокос: | ЕСО GTP-90H, GTP-145H, GTP-185H, GTP-145C, GTP-185C; GTP-143F, GTP-145F, GTP-183F, GTP-185F, GTP-187F, GTP-189F, GTP-145B, GTP-185B, GTP-145N, GTP-185N, GTP-185R; GTP-215; GTP-251; GTP-255; | GUNTER MSG-190, MSG-191, MSG-192; | DGM BC-180, BC-210, BC-240, BC-241; | | Подходит на большинство мотокос китайского производства с прямой штангой и редуктором. Не подходит на мотокосы с изогнутым валом без редуктора. Для 100% совместимости необходимо убедиться в соответствии резьбы (На редукторе должна быть левая резьба М10х1.25).",,https://content.tools.by/images/products/cd-4273997728/Z1H/Z1HLupIJnseYtY2EhorQRD570zxJ073BL7UFy9xK.jpg,https://tools.by/product/1632341
